label,carat,cut,color,clarity,depth,table,x,y,z,price
12279.00,0.47,Fair,D,IF,60.60,60.00,5.09,4.98,3.05,2211.00
12280.00,1.18,Ideal,E,I1,61.60,56.00,6.82,6.79,4.19,4229.00
12281.00,0.70,Ideal,F,SI1,61.80,54.00,5.71,5.75,3.54,2635.00
12282.00,0.30,Premium,G,VS2,61.10,62.00,4.33,4.28,2.63,630.00
12283.00,1.01,Good,F,VS2,63.60,59.00,6.36,6.32,4.03,6097.00
12284.00,0.77,Ideal,E,SI1,61.00,56.00,5.92,5.94,3.62,3827.00
12285.00,0.36,Ideal,D,SI1,61.90,55.70,4.57,4.59,2.84,713.00
12286.00,0.70,Very Good,F,SI1,61.10,57.00,5.70,5.73,3.49,2409.00
12287.00,0.30,Premium,H,VVS2,60.80,60.00,4.29,4.33,2.62,605.00
12288.00,0.47,Very Good,G,SI1,62.80,56.00,4.96,4.93,3.11,1133.00
12289.00,0.42,Premium,D,SI1,62.10,59.00,4.79,4.77,2.97,1040.00
12290.00,0.31,Ideal,D,VS2,62.20,57.00,4.31,4.34,2.69,734.00
12291.00,0.30,Very Good,G,VS1,62.00,60.00,4.23,4.28,2.64,605.00
12292.00,1.15,Premium,D,SI1,61.10,53.00,6.83,6.76,4.15,7213.00
12293.00,1.50,Very Good,E,VS2,59.40,62.00,7.40,7.48,4.42,12474.00
12294.00,0.58,Ideal,F,VS2,62.10,56.00,5.33,5.37,3.32,1666.00
12295.00,0.36,Ideal,D,SI1,60.60,56.00,4.58,4.63,2.79,619.00
12296.00,0.34,Ideal,F,SI2,61.90,57.00,4.50,4.52,2.79,438.00
12297.00,0.23,Very Good,D,VVS2,59.60,61.00,3.99,4.03,2.39,499.00
12298.00,1.00,Very Good,F,VVS2,63.20,56.00,6.42,6.37,4.04,8467.00
12299.00,0.44,Premium,G,SI1,61.60,61.00,4.88,4.83,2.99,990.00
12300.00,0.30,Very Good,F,VS2,58.80,60.00,4.37,4.41,2.58,524.00
12301.00,0.30,Premium,I,VS1,59.80,60.00,4.36,4.34,2.60,608.00
12302.00,0.37,Ideal,E,SI1,61.40,56.00,4.60,4.65,2.84,606.00
12303.00,1.51,Premium,H,SI2,62.40,58.00,7.36,7.31,4.58,8388.00
12304.00,1.51,Very Good,E,SI2,63.20,56.00,7.32,7.26,4.61,10012.00
12305.00,0.70,Good,E,SI1,61.40,64.00,5.71,5.66,3.49,2822.00
12306.00,0.72,Very Good,E,SI1,62.10,57.00,5.69,5.75,3.55,2578.00
12307.00,0.40,Ideal,D,VS2,60.40,56.00,4.77,4.73,2.87,1050.00
12308.00,1.31,Very Good,H,SI1,60.30,58.00,7.02,7.10,4.26,7189.00
12309.00,1.01,Very Good,D,SI2,62.00,57.00,6.41,6.46,3.99,5656.00
12310.00,0.34,Premium,D,VS2,59.30,59.00,4.59,4.55,2.71,881.00
12311.00,1.11,Ideal,I,SI1,61.90,57.00,6.62,6.67,4.11,4709.00
12312.00,1.23,Ideal,G,VS1,61.60,57.00,6.84,6.90,4.23,10859.00
12313.00,1.70,Premium,J,VS2,62.90,62.00,7.47,7.38,4.67,9225.00
12314.00,0.33,Ideal,G,VS2,62.00,57.00,4.44,4.47,2.76,579.00
12315.00,0.39,Ideal,J,VS2,61.80,55.90,4.66,4.69,2.89,586.00
12316.00,0.31,Premium,I,VS2,59.30,59.00,4.42,4.38,2.61,521.00
12317.00,0.74,Ideal,F,SI1,62.50,56.00,5.80,5.76,3.61,2702.00
12318.00,1.08,Ideal,F,VVS2,62.10,55.00,6.57,6.60,4.09,10052.00
12319.00,1.24,Premium,D,SI2,61.40,59.00,6.91,6.87,4.23,6965.00
12320.00,0.55,Ideal,H,IF,61.90,56.00,5.26,5.34,3.26,2120.00
12321.00,0.41,Premium,G,VS2,60.90,61.00,4.75,4.74,2.89,1061.00
12322.00,0.71,Premium,F,SI1,60.90,59.00,5.74,5.69,3.48,2198.00
12323.00,0.53,Very Good,G,SI2,60.90,55.00,5.26,5.29,3.21,1092.00
12324.00,0.42,Ideal,G,IF,62.40,57.00,4.79,4.82,3.00,1394.00
12325.00,0.37,Premium,D,SI1,62.70,58.00,4.58,4.55,2.86,874.00
12326.00,0.53,Ideal,I,VVS1,62.20,53.00,5.17,5.21,3.23,1435.00
12327.00,1.81,Fair,J,SI1,56.20,62.00,8.14,8.09,4.56,8362.00
12328.00,0.85,Ideal,F,VS2,62.40,57.00,6.13,6.01,3.79,3641.00
12329.00,1.01,Very Good,F,VS2,62.70,56.00,6.37,6.43,4.01,6159.00
12330.00,1.06,Very Good,F,SI1,59.60,60.00,6.61,6.68,3.96,5491.00
12331.00,1.04,Very Good,F,SI2,60.00,61.00,6.50,6.57,3.92,4427.00
12332.00,0.26,Very Good,F,VVS1,62.00,59.00,4.08,4.15,2.55,597.00
12333.00,0.51,Ideal,D,SI1,61.50,56.00,5.15,5.16,3.17,1431.00
12334.00,1.00,Good,E,VS2,63.10,56.00,6.37,6.41,4.03,6776.00
12335.00,0.32,Ideal,I,VS2,60.30,56.00,4.44,4.45,2.68,449.00
12336.00,0.31,Premium,E,VS1,61.90,58.00,4.31,4.32,2.67,734.00
12337.00,0.90,Very Good,I,VS2,62.00,63.00,6.13,6.03,3.77,3338.00
12338.00,1.50,Good,G,SI2,57.50,63.00,7.53,7.49,4.32,6006.00
12339.00,1.61,Very Good,G,SI2,63.40,55.00,7.47,7.35,4.70,6915.00
12340.00,0.51,Very Good,E,VVS1,59.70,59.00,5.19,5.20,3.10,2369.00
12341.00,0.39,Ideal,D,VS1,60.30,56.00,4.71,4.77,2.86,1095.00
12342.00,1.43,Very Good,J,VS2,62.80,56.00,7.13,7.19,4.50,6579.00
12343.00,1.23,Premium,D,SI2,58.00,59.00,7.02,6.97,4.06,4470.00
12344.00,1.02,Fair,H,SI1,56.90,58.00,6.64,6.75,3.81,4935.00
12345.00,0.34,Ideal,E,VVS2,62.30,57.00,4.48,4.44,2.78,1071.00
12346.00,1.01,Very Good,D,SI2,58.30,59.00,6.63,6.67,3.88,4588.00
12347.00,0.31,Very Good,G,VS2,62.60,57.00,4.30,4.32,2.70,544.00
12348.00,0.41,Very Good,F,SI1,63.50,56.00,4.75,4.70,3.00,904.00
12349.00,0.33,Ideal,H,VVS1,61.50,55.00,4.44,4.47,2.74,730.00
12350.00,1.01,Premium,H,SI2,61.90,61.00,6.34,6.29,3.91,3394.00
12351.00,0.30,Premium,F,SI2,62.20,58.00,4.33,4.22,2.66,506.00
12352.00,1.13,Ideal,H,SI2,60.40,56.00,6.78,6.70,4.07,3797.00
12353.00,0.33,Ideal,H,VVS2,62.20,56.00,4.46,4.44,2.77,854.00
12354.00,0.73,Premium,G,SI1,62.80,59.00,5.76,5.68,3.59,2351.00
12355.00,0.34,Ideal,D,SI1,62.00,55.00,4.53,4.50,2.80,750.00
12356.00,0.72,Ideal,I,VVS2,61.00,57.00,5.81,5.84,3.55,2602.00
12357.00,1.00,Very Good,D,SI2,63.20,57.00,6.24,6.32,3.97,4628.00
12358.00,0.40,Premium,G,VS1,62.20,55.00,4.83,4.69,2.96,1080.00
12359.00,0.65,Ideal,E,SI1,62.70,54.00,5.58,5.56,3.49,1989.00
12360.00,1.58,Ideal,I,SI1,62.30,55.00,7.42,7.49,4.64,9457.00
12361.00,2.01,Very Good,G,SI1,62.10,60.00,7.94,8.03,4.96,18398.00
12362.00,0.31,Ideal,D,SI1,62.60,57.00,4.32,4.30,2.70,732.00
12363.00,0.41,Very Good,F,SI1,63.30,57.00,4.72,4.69,2.98,969.00
12364.00,1.26,Ideal,G,VS1,61.60,56.00,6.96,7.03,4.31,9078.00
12365.00,0.62,Fair,J,SI1,65.40,59.00,5.39,5.28,3.49,1101.00
12366.00,0.30,Ideal,F,VS2,62.70,57.00,4.27,4.31,2.69,605.00
12367.00,1.10,Ideal,G,SI1,61.60,56.00,6.59,6.68,4.09,5610.00
12368.00,0.42,Premium,H,VS1,61.70,59.00,4.83,4.76,2.96,1087.00
12369.00,0.40,Good,G,VS1,63.40,56.00,4.68,4.72,2.98,783.00
12370.00,0.32,Ideal,D,VS2,62.00,55.00,4.41,4.37,2.72,972.00
12371.00,0.90,Very Good,F,SI1,63.00,61.00,6.09,6.14,3.85,4009.00
12372.00,1.51,Ideal,I,SI1,61.20,60.00,7.39,7.37,4.52,8396.00
12373.00,0.30,Premium,E,VS2,62.30,58.00,4.32,4.28,2.68,844.00
12374.00,0.32,Ideal,G,VS1,61.60,57.00,4.38,4.42,2.71,645.00
12375.00,1.69,Premium,F,SI2,62.40,58.00,7.65,7.57,4.75,9275.00
12376.00,0.34,Ideal,D,I1,62.50,57.00,4.49,4.47,2.80,530.00
12377.00,0.43,Ideal,G,VS1,61.90,55.00,4.84,4.86,3.00,943.00
12378.00,2.00,Premium,G,SI2,60.40,61.00,8.21,8.12,4.93,17136.00
12379.00,1.00,Fair,G,VS1,63.10,63.00,6.38,6.29,4.00,4630.00
12380.00,0.30,Premium,H,VS1,62.20,60.00,4.29,4.23,2.65,675.00
12381.00,0.52,Ideal,E,VS2,59.50,57.00,5.25,5.27,3.13,1689.00
12382.00,0.41,Ideal,I,VVS1,61.80,55.00,4.79,4.76,2.95,1107.00
12383.00,2.01,Premium,H,SI1,61.80,58.00,8.13,8.06,5.00,17347.00
12384.00,0.35,Premium,F,VS1,60.50,58.00,4.59,4.57,2.77,984.00
12385.00,0.92,Premium,G,VS2,61.60,62.00,6.30,6.24,3.86,4287.00
12386.00,1.01,Very Good,E,SI1,62.60,57.00,6.36,6.41,4.00,4912.00
12387.00,0.52,Good,D,SI2,63.70,55.00,5.11,5.10,3.25,1293.00
12388.00,1.09,Ideal,F,SI2,61.20,55.00,6.64,6.67,4.07,5016.00
12389.00,0.54,Ideal,E,VS1,62.00,56.00,5.25,5.17,3.23,2041.00
12390.00,0.43,Ideal,D,SI1,62.50,55.00,4.80,4.83,3.01,774.00
12391.00,0.73,Good,F,SI2,58.10,62.00,5.92,5.93,3.44,2191.00
12392.00,2.06,Premium,G,SI1,61.50,58.00,8.20,8.15,5.03,18439.00
12393.00,1.52,Ideal,D,VS1,61.20,57.00,7.40,7.46,4.55,17659.00
12394.00,2.02,Good,E,SI2,58.80,61.00,8.21,8.25,4.84,18236.00
12395.00,1.21,Ideal,F,SI1,61.10,55.00,6.87,6.85,4.19,6659.00
12396.00,0.40,Premium,E,VVS2,60.80,59.00,4.73,4.77,2.89,988.00
12397.00,1.11,Premium,I,SI2,61.80,58.00,6.61,6.66,4.10,4120.00
12398.00,0.50,Ideal,E,VS2,63.80,54.00,5.07,5.05,3.23,1845.00
12399.00,0.57,Ideal,F,VS2,61.60,55.00,5.35,5.37,3.30,1737.00
12400.00,0.70,Very Good,H,VS2,62.70,59.00,5.59,5.64,3.52,2377.00
12401.00,1.04,Good,F,SI2,64.00,60.00,6.38,6.33,4.07,3581.00
12402.00,0.64,Ideal,F,VVS2,60.90,56.00,5.57,5.59,3.40,3217.00
12403.00,0.61,Ideal,E,VVS2,62.40,53.60,5.42,5.45,3.39,2907.00
12404.00,2.18,Ideal,I,SI1,61.20,56.00,8.39,8.51,5.17,15646.00
12405.00,1.60,Ideal,I,SI2,61.90,57.00,7.48,7.51,4.64,8377.00
12406.00,0.53,Very Good,G,VVS2,62.20,54.00,5.19,5.23,3.23,1827.00
12407.00,1.66,Premium,D,SI1,62.00,59.00,7.60,7.55,4.70,14354.00
12408.00,0.51,Ideal,J,SI1,,58.00,5.11,5.13,3.20,1023.00
12409.00,0.40,Ideal,J,SI1,62.20,57.00,4.71,4.74,2.94,552.00
12410.00,0.37,Premium,F,SI1,,59.00,4.61,4.57,2.86,791.00
12411.00,1.16,Ideal,H,SI2,62.20,55.70,6.68,6.74,4.18,5260.00
12412.00,2.48,Very Good,H,SI1,63.30,56.00,8.60,8.55,5.43,17893.00
12413.00,0.38,Ideal,G,SI1,61.30,56.00,4.63,4.67,2.85,666.00
12414.00,0.59,Very Good,I,VS2,63.40,56.00,5.37,5.33,3.39,1391.00
12415.00,0.31,Ideal,F,IF,62.10,54.00,4.33,4.37,2.70,914.00
12416.00,0.72,Ideal,G,SI1,61.40,56.00,5.75,5.78,3.54,2686.00
12417.00,1.01,Premium,H,SI1,62.20,54.00,6.48,6.41,4.01,4707.00
12418.00,0.36,Premium,D,SI2,61.20,59.00,4.56,4.59,2.80,537.00
12419.00,0.27,Very Good,E,VVS2,62.00,60.00,4.15,4.17,2.58,552.00
12420.00,1.20,Premium,G,SI1,62.50,60.00,6.74,6.68,4.21,5868.00
12421.00,0.32,Good,H,SI1,63.70,55.00,4.33,4.30,2.75,591.00
12422.00,0.37,Ideal,G,IF,61.20,56.00,4.65,4.67,2.85,1056.00
12423.00,0.53,Very Good,D,SI2,59.30,61.00,5.26,5.29,3.13,1226.00
12424.00,1.03,Ideal,H,SI1,62.00,56.00,6.44,6.49,4.01,5093.00
12425.00,0.70,Premium,H,SI1,60.90,62.00,5.72,5.65,3.46,2331.00
12426.00,0.53,Ideal,D,VS2,61.10,56.00,5.28,5.24,3.21,1825.00
12427.00,0.42,Ideal,G,VS2,61.20,56.00,4.84,4.80,2.95,1087.00
12428.00,1.16,Premium,J,SI1,62.20,58.00,6.75,6.68,4.18,4326.00
12429.00,0.34,Ideal,H,VVS2,61.40,56.00,4.48,4.51,2.76,852.00
12430.00,0.73,Premium,F,SI2,61.40,58.00,5.83,5.80,3.57,2197.00
12431.00,0.30,Premium,H,SI1,59.30,59.00,4.38,4.36,2.59,540.00
12432.00,0.33,Ideal,G,IF,61.00,55.00,4.49,4.52,2.75,946.00
12433.00,1.61,Very Good,I,SI2,60.90,63.00,7.54,7.50,4.58,7775.00
12434.00,0.50,Ideal,D,VVS2,60.70,57.00,5.20,5.15,3.14,2376.00
12435.00,0.90,Very Good,F,SI2,61.40,57.00,6.21,6.24,3.82,3519.00
12436.00,1.19,Ideal,F,VVS1,61.50,55.00,6.82,6.84,4.20,15005.00
12437.00,0.31,Ideal,E,VS2,61.70,56.00,4.31,4.35,2.67,680.00
12438.00,0.55,Ideal,G,SI2,62.10,57.00,5.30,5.23,3.27,1240.00
12439.00,0.35,Premium,H,VVS1,60.60,60.00,4.51,4.57,2.75,798.00
12440.00,0.37,Ideal,E,SI1,61.90,56.00,4.57,4.60,2.84,649.00
12441.00,0.37,Good,G,VS1,63.10,56.00,4.57,4.59,2.89,746.00
12442.00,0.43,Premium,G,VS2,61.20,58.00,4.84,4.90,2.98,867.00
12443.00,2.00,Premium,J,I1,61.50,59.00,8.11,8.06,4.97,5051.00
12444.00,1.00,Ideal,G,SI2,62.30,56.00,6.46,6.44,3.96,4861.00
12445.00,0.75,Ideal,E,SI1,61.70,56.00,5.84,5.86,3.61,2964.00
12446.00,1.00,Ideal,G,VVS2,60.80,57.00,6.45,6.47,3.93,7744.00
12447.00,1.11,Premium,F,VS1,62.80,56.00,6.62,6.57,4.14,7310.00
12448.00,0.43,Premium,D,SI2,60.70,58.00,4.91,4.85,2.96,919.00
12449.00,0.30,Ideal,D,VS2,,55.00,4.31,4.34,2.68,710.00
12450.00,0.32,Ideal,G,VS2,60.30,57.00,4.43,4.46,2.68,561.00
12451.00,0.36,Ideal,F,VS2,61.50,55.00,4.57,4.60,2.82,629.00
12452.00,1.22,Good,G,VS2,59.90,61.00,6.88,6.91,4.13,8533.00
12453.00,1.96,Fair,I,I1,66.80,55.00,7.62,7.60,5.08,6147.00
12454.00,1.50,Good,G,SI2,63.70,58.00,7.15,7.22,4.58,7216.00
12455.00,0.38,Very Good,H,VS2,63.00,56.00,4.57,4.61,2.89,700.00
12456.00,1.00,Very Good,G,SI1,61.00,56.70,6.44,6.47,3.94,5522.00
12457.00,0.77,Very Good,H,SI2,63.60,58.00,5.77,5.81,3.68,2129.00
12458.00,2.04,Very Good,I,VS1,61.80,60.00,8.11,8.21,5.04,18127.00
12459.00,0.61,Ideal,E,VS1,61.60,57.00,5.42,5.45,3.35,2161.00
12460.00,0.72,Good,I,VS1,61.80,61.00,5.67,5.72,3.53,2048.00
12461.00,0.52,Ideal,H,VS1,62.40,55.00,5.19,5.17,3.23,1577.00
12462.00,0.70,Good,H,VVS2,60.50,62.00,5.66,5.74,3.45,2611.00
12463.00,1.09,Ideal,J,SI1,61.40,55.00,6.61,6.67,4.08,4565.00
12464.00,0.24,Good,F,VS1,62.50,60.00,3.96,3.98,2.48,399.00
12465.00,0.41,Premium,E,SI2,62.10,58.00,4.73,4.77,2.95,683.00
12466.00,0.71,Ideal,J,SI2,61.30,56.00,5.73,5.78,3.53,1901.00
12467.00,0.54,Ideal,D,SI1,62.90,57.00,5.22,5.17,3.27,1786.00
12468.00,0.83,Ideal,G,SI2,62.40,54.00,6.01,6.08,3.77,2751.00
12469.00,0.60,Premium,F,VVS2,61.10,58.00,5.41,5.45,3.32,2560.00
12470.00,0.52,Premium,G,VS1,,60.00,5.13,5.19,3.16,1689.00
12471.00,0.35,Ideal,D,SI1,61.60,55.00,4.53,4.56,2.80,644.00
12472.00,0.28,Good,E,VS1,63.10,55.00,4.15,4.18,2.63,458.00
12473.00,0.31,Premium,H,IF,61.70,58.00,4.36,4.33,2.68,1046.00
12474.00,0.50,Ideal,F,VS1,61.20,56.00,5.13,5.17,3.15,1695.00
12475.00,0.70,Very Good,I,SI1,61.10,56.00,5.74,5.75,3.51,2021.00
12476.00,1.71,Very Good,J,VS1,61.20,59.00,7.65,7.72,4.70,9707.00
12477.00,0.45,Good,G,IF,59.60,61.00,5.00,5.04,2.99,1437.00
12478.00,0.36,Premium,F,SI1,61.10,59.00,4.55,4.59,2.79,600.00
12479.00,1.02,Ideal,D,VS1,62.00,56.00,6.46,6.50,4.02,8658.00
12480.00,0.31,Ideal,H,VS1,61.70,57.00,4.32,4.34,2.67,544.00
12481.00,0.40,Ideal,G,VS1,62.20,56.00,4.72,4.74,2.94,877.00
12482.00,0.39,Fair,G,IF,,61.00,4.83,4.88,2.77,1127.00
12483.00,0.35,Premium,G,VS1,61.50,58.00,4.54,4.50,2.78,906.00
12484.00,0.43,Good,D,SI1,63.40,55.00,4.78,4.84,3.05,774.00
12485.00,0.32,Ideal,G,VVS2,61.40,56.00,4.42,4.44,2.72,692.00
12486.00,0.93,Ideal,F,SI2,61.90,57.00,6.21,6.25,3.86,3941.00
12487.00,1.02,Good,I,SI2,63.60,56.00,6.37,6.40,4.06,3786.00
12488.00,1.07,Premium,F,SI2,61.80,58.00,6.51,6.57,4.04,4366.00
12489.00,0.41,Premium,G,VS2,60.90,58.00,4.83,4.80,2.93,1061.00
12490.00,0.71,Very Good,J,SI2,60.70,61.00,5.75,5.81,3.51,1805.00
12491.00,0.56,Ideal,I,VVS1,61.10,55.00,5.33,5.35,3.26,1622.00
12492.00,0.90,Good,F,SI1,62.80,64.00,6.18,5.99,3.82,3659.00
12493.00,0.27,Ideal,D,VVS2,62.30,57.00,4.15,4.13,2.58,799.00
12494.00,0.31,Ideal,E,VVS1,61.70,56.00,4.38,4.41,2.71,890.00
12495.00,0.77,Ideal,H,SI1,61.30,56.00,5.87,5.91,3.61,3089.00
12496.00,0.33,Ideal,H,VVS2,60.90,57.00,4.48,4.52,2.74,666.00
12497.00,0.56,Ideal,G,SI1,63.00,55.00,5.26,5.22,3.30,1287.00
12498.00,0.93,Very Good,D,SI1,60.80,60.00,6.24,6.30,3.81,3880.00
12499.00,2.18,Premium,H,SI2,59.40,61.00,8.49,8.45,0.00,12631.00
12500.00,2.09,Ideal,I,SI1,61.40,56.00,8.23,8.27,5.06,16704.00
12501.00,4.50,Fair,J,I1,65.80,58.00,10.23,10.16,6.72,18531.00
12502.00,0.96,Very Good,H,SI1,63.10,58.00,6.20,6.25,3.93,4064.00
12503.00,1.01,Good,F,SI2,63.10,58.00,6.34,6.38,4.01,4004.00
12504.00,0.41,Ideal,E,VS1,61.40,57.00,4.79,4.82,2.95,1079.00
12505.00,1.54,Fair,F,SI2,64.40,60.00,7.26,7.16,4.64,7848.00
12506.00,0.32,Ideal,D,SI1,61.50,56.00,4.39,4.42,2.71,589.00
12507.00,1.12,Premium,F,VS2,62.80,56.00,6.67,6.61,4.17,7437.00
12508.00,1.01,Very Good,E,VS2,59.30,59.00,6.50,6.56,3.87,5760.00
12509.00,0.64,Ideal,J,VVS2,62.40,57.00,5.48,5.51,3.43,1709.00
12510.00,0.76,Premium,D,SI1,61.10,59.00,5.93,5.88,3.61,2847.00
12511.00,1.50,Premium,H,VS2,60.60,61.00,7.34,7.31,4.44,10668.00
12512.00,0.57,Very Good,J,VS1,62.90,57.00,5.25,5.28,3.31,1270.00
12513.00,0.38,Ideal,F,VS2,62.00,56.00,4.66,4.63,2.88,1026.00
12514.00,0.40,Ideal,E,SI1,62.70,57.00,4.72,4.69,2.95,945.00
12515.00,0.96,Premium,H,VS2,61.70,55.00,6.36,6.31,3.91,4529.00
12516.00,1.02,Premium,F,VVS2,60.90,59.00,6.56,6.44,3.96,8774.00
12517.00,1.50,Premium,G,SI2,60.10,59.00,7.38,7.36,4.43,8820.00
12518.00,1.00,Premium,G,VS1,59.10,61.00,6.54,6.48,3.85,6552.00
12519.00,0.71,Ideal,G,VS2,62.90,56.00,5.73,5.68,3.59,2443.00
12520.00,0.30,Ideal,D,VS2,62.30,58.00,4.25,4.29,2.66,670.00
12521.00,0.80,Very Good,G,SI1,62.10,56.00,6.01,5.85,3.68,3071.00
12522.00,0.43,Good,D,SI2,63.30,57.00,4.79,4.82,3.04,669.00
12523.00,2.01,Very Good,H,SI2,60.50,61.00,8.09,8.14,4.91,16140.00
12524.00,0.50,Ideal,D,VS1,61.00,56.00,5.13,5.17,3.14,1893.00
12525.00,0.76,Ideal,H,VVS1,61.90,54.00,5.87,5.90,3.64,3648.00
12526.00,0.27,Very Good,F,VVS1,61.80,56.00,4.15,4.17,2.57,682.00
12527.00,1.58,Ideal,F,VS2,60.00,57.00,7.58,7.52,4.53,14044.00
12528.00,1.02,Premium,H,SI1,61.80,56.00,6.47,6.42,3.98,4102.00
12529.00,0.57,Ideal,G,VVS1,61.90,57.00,5.31,5.35,3.30,2217.00
12530.00,1.01,Very Good,D,SI2,63.40,57.00,6.40,6.31,4.03,4472.00
12531.00,0.90,Premium,G,VS2,59.00,58.00,6.29,6.25,3.70,3841.00
12532.00,1.15,Ideal,H,SI1,62.40,54.00,6.71,6.76,4.20,6106.00
12533.00,0.59,Ideal,J,VS2,60.80,57.00,5.47,5.42,3.31,1352.00
12534.00,0.72,Ideal,E,SI1,62.10,57.00,5.71,5.75,3.56,2608.00
12535.00,2.01,Good,F,SI2,64.00,58.00,7.94,7.83,5.05,17313.00
12536.00,1.54,Ideal,H,SI2,61.80,57.00,7.43,7.35,4.57,6095.00
12537.00,0.57,Good,D,SI1,62.20,64.00,5.29,5.23,3.27,1847.00
12538.00,1.00,Premium,F,VS2,60.70,58.00,6.45,6.36,3.89,6899.00
12539.00,1.50,Premium,E,SI2,61.50,59.00,7.30,7.23,4.47,8064.00
12540.00,0.38,Ideal,D,VVS2,61.30,56.00,4.73,4.63,2.87,1257.00
12541.00,0.71,Very Good,H,SI1,62.90,58.00,5.62,5.66,3.55,2246.00
12542.00,0.78,Very Good,D,VS2,59.80,60.00,5.97,6.03,3.59,3672.00
12543.00,0.42,Ideal,H,IF,61.00,56.00,4.79,4.82,2.93,1135.00
12544.00,0.41,Ideal,F,VS1,62.00,56.00,4.77,4.81,2.97,1007.00
12545.00,1.03,Ideal,D,SI2,61.80,56.00,6.46,6.51,4.01,4679.00
12546.00,0.90,Ideal,H,VVS2,62.00,57.00,6.15,6.20,3.83,4924.00
12547.00,0.32,Premium,E,SI1,60.20,60.00,4.39,4.44,2.66,561.00
12548.00,0.35,Ideal,E,VS2,61.60,56.00,4.52,4.54,2.79,767.00
12549.00,0.71,Very Good,F,SI1,62.30,60.00,5.65,5.68,3.53,2436.00
12550.00,0.30,Ideal,E,VS1,60.80,57.00,4.36,4.33,2.64,911.00
12551.00,0.42,Very Good,D,VS1,60.70,60.00,4.81,4.88,2.94,1066.00
12552.00,1.10,Very Good,H,VS2,61.30,58.00,6.63,6.74,4.10,5914.00
12553.00,0.34,Ideal,G,IF,61.90,55.00,4.51,4.54,2.80,974.00
12554.00,0.32,Ideal,J,IF,62.20,55.00,4.44,4.40,2.75,684.00
12555.00,1.00,Premium,F,SI1,61.60,60.00,6.31,6.41,3.90,5197.00
12556.00,2.51,Ideal,H,SI2,62.00,57.00,8.72,8.67,5.39,17162.00
12557.00,0.51,Very Good,D,SI1,63.50,56.00,5.08,5.06,3.22,1574.00
12558.00,1.00,Very Good,E,I1,63.00,57.00,6.32,6.35,3.99,3300.00
12559.00,1.02,Ideal,E,SI1,61.90,55.00,6.49,6.46,4.01,5806.00
12560.00,0.31,Premium,E,IF,61.00,59.00,4.36,4.39,2.67,1060.00
12561.00,1.13,Ideal,F,SI2,61.80,57.00,6.71,6.68,4.14,5232.00
12562.00,0.70,Premium,H,SI2,60.20,61.00,5.76,5.66,3.44,2184.00
12563.00,1.01,Very Good,G,SI1,63.50,60.00,6.33,6.30,4.01,4672.00
12564.00,0.38,Ideal,H,SI1,61.20,56.00,4.63,4.68,2.85,650.00
12565.00,0.30,Premium,F,VS2,62.80,58.00,4.29,4.24,2.68,776.00
12566.00,1.09,Ideal,D,SI1,62.70,56.00,6.55,6.59,4.12,6133.00
12567.00,1.00,Premium,I,SI2,58.20,60.00,6.61,6.55,3.83,2795.00
12568.00,1.52,Ideal,G,VVS2,60.60,57.00,7.45,7.49,4.52,15760.00
12569.00,1.24,Ideal,I,SI1,62.10,56.00,6.84,6.88,4.26,5797.00
12570.00,0.37,Premium,G,VS1,59.50,58.00,4.67,4.71,2.79,746.00
12571.00,0.90,Good,F,SI2,63.90,55.00,6.15,6.12,3.92,3453.00
12572.00,0.30,Premium,E,VS1,61.80,58.00,4.33,4.31,2.67,911.00
12573.00,2.07,Premium,H,SI1,61.10,58.00,8.27,8.20,5.03,13844.00
12574.00,0.70,Ideal,I,SI1,62.50,55.00,5.68,5.71,3.56,2110.00
12575.00,0.36,Very Good,I,VS1,63.30,56.00,4.56,4.51,2.87,729.00
12576.00,1.00,Fair,G,VS1,64.40,56.00,6.31,6.26,4.05,5908.00
12577.00,0.51,Ideal,E,VVS1,61.90,54.00,5.11,5.17,3.18,2720.00
12578.00,1.00,Premium,D,VVS2,61.30,58.00,6.42,6.37,3.92,9660.00
12579.00,0.24,Very Good,E,VVS1,61.50,59.00,3.99,4.01,2.46,485.00
12580.00,0.24,Very Good,F,VVS2,62.00,58.00,3.95,3.98,2.46,552.00
12581.00,2.10,Ideal,F,SI2,61.00,60.00,8.22,8.20,5.01,18124.00
12582.00,0.40,Good,G,SI1,63.20,58.00,4.61,4.70,2.94,655.00
12583.00,0.32,Good,E,SI1,,56.00,4.31,4.34,2.74,524.00
12584.00,1.70,Ideal,H,VS2,62.40,57.00,7.61,7.56,4.73,13681.00
12585.00,0.57,Ideal,G,VS2,60.20,59.00,5.38,5.42,3.25,1642.00
12586.00,1.34,Very Good,J,SI2,62.70,56.00,7.05,7.08,4.43,5335.00
12587.00,1.00,Premium,F,VS2,59.90,60.00,6.11,6.07,3.65,5606.00
12588.00,0.38,Very Good,G,VS2,62.50,56.00,4.59,4.63,2.88,775.00
12589.00,2.00,Premium,J,VVS2,63.00,59.00,8.00,7.97,5.03,15214.00
12590.00,1.01,Premium,I,SI2,62.60,58.00,6.43,6.38,4.01,3818.00
12591.00,0.78,Premium,E,VS1,62.50,57.00,5.94,5.90,3.70,3444.00
12592.00,0.32,Ideal,F,VS2,61.90,55.00,4.41,4.45,2.74,602.00
12593.00,0.40,Very Good,E,VVS1,63.80,56.00,4.68,4.72,3.00,1142.00
